,Unnamed: 0,cell,centroid_row,centroid_col,frame
152,40,41,605.845491956603,398.8673774784886,2
153,41,42,585.9889021006738,640.919540229885,2
154,42,43,609.3436727971452,695.0463903376339,2
156,44,45,607.8076072534277,597.2697921273773,2
157,45,46,624.7337278106509,481.8576064134377,2
158,46,47,627.707619047619,649.047619047619,2
159,47,48,634.6581222056632,253.33800298062596,2
160,48,49,657.7544209925842,324.1418996006845,2
161,49,50,664.458171659165,548.9670960732578,2
162,50,51,706.9679805802797,473.1703849265981,2
163,51,52,702.0687868758095,396.988055835372,2
164,52,53,708.3838209982788,594.4944061962134,2
169,57,112,670.9602373887241,620.8943620178042,2
171,0,1,216.43963963963964,539.3378378378378,3
172,1,2,204.7326995357064,478.98076497899626,3
173,2,3,226.22672157401053,596.3212079615648,3
174,3,4,241.00233644859813,362.0660046728972,3
175,4,5,251.2267812586637,402.2436928195176,3
176,5,6,275.4128349788434,301.77023977433004,3
177,6,7,274.7646676418008,483.93304079310906,3
178,7,8,290.00704225352115,638.8061779769527,3
179,8,9,284.42543352601155,558.0196531791908,3
180,9,10,302.0670616113744,387.3149289099526,3
181,10,11,356.66359527121,345.22913769123784,3
182,11,12,354.7685650801076,436.9508829376681,3
183,12,13,343.6505715411904,524.0134016554986,3
184,13,14,343.5949015063731,596.5286210892236,3
185,14,15,350.3061986557132,694.786781179985,3
186,15,16,367.1224035608308,267.079821958457,3
187,16,17,369.92483870967743,654.0619354838709,3
188,17,18,417.6190180236172,548.8508390304537,3
189,18,19,420.825012692503,484.1489253680826,3
191,20,21,424.339550594801,625.500073432222,3
192,21,22,440.7320979180965,313.12560054907345,3
193,22,23,428.8536077103413,699.3592081271164,3
194,23,24,433.0849699398798,393.5797595190381,3
195,24,25,471.96178740353497,213.7189444859348,3
196,25,26,467.17790927021696,745.0816568047337,3
197,26,27,482.7866449511401,447.9877850162866,3
198,27,28,482.77968497576734,572.0858239095315,3
199,28,29,490.4664991624791,644.605527638191,3
200,29,30,518.0878638110928,682.930258099945,3
201,30,31,514.3031335149864,292.2660081743869,3
202,31,32,518.778814846972,377.0173648795312,3
203,32,33,520.0857525681108,518.3972755694507,3
204,33,34,537.2691315563198,719.4852393235884,3
206,35,36,543.4012855831038,608.0514233241506,3
207,36,37,557.7779545093049,452.55209161762366,3
