,cell,centroid_row,centroid_col,frame,t(sec),t(min)
29,32,440.46370967741900,176.63760080645200,15,300,5
30,33,461.8834498834500,503.45454545454500,15,300,5
31,34,480.4385581649370,606.710813762971,15,300,5
32,35,483.27969787136600,261.04097047379300,15,300,5
33,36,486.4619496855350,315.79716981132100,15,300,5
34,37,494.52660300136400,365.65029558890400,15,300,5
35,38,494.0662785490370,408.38244514106600,15,300,5
36,39,492.16724083933600,211.41152521140000,15,300,5
37,40,496.1306789178150,448.18989280245000,15,300,5
38,41,488.4498364231190,547.2660850599780,15,300,5
39,42,508.23964822279200,498.6258702821550,15,300,5
40,43,521.4508670520230,572.0946531791910,15,300,5
41,44,538.3656770456190,347.46017378711100,15,300,5
42,46,556.6948371235400,423.31714812538400,15,300,5
43,47,550.6775024139040,539.4142259414230,15,300,5
44,48,554.4523274478330,297.01284109149300,15,300,5
45,49,578.894804526749,378.8798868312760,15,300,5
46,50,547.3064312736440,474.421185372005,15,300,5
47,52,268.9355290819900,388.60266292922200,15,300,5
48,57,296.8148717948720,247.75897435897400,15,300,5
49,112,280.56895252449100,535.2449133383570,15,300,5
50,115,259.07650862069000,464.2742456896550,15,300,5
51,193,387.4625850340140,170.64091350826000,15,300,5
54,252,590.7250095748760,485.4645729605520,15,300,5
0,2,305.0924369747900,508.57382953181300,16,320,5.33333333333333
1,4,270.983922829582,341.4022508038590,16,320,5.33333333333333
2,5,318.917946796553,569.9662795054330,16,320,5.33333333333333
3,6,305.7543859649120,438.4978387998980,16,320,5.33333333333333
4,7,329.5640902544410,391.46327412386000,16,320,5.33333333333333
5,8,323.67391304347800,282.29943899018200,16,320,5.33333333333333
6,9,314.29757785467100,337.4382929642450,16,320,5.33333333333333
7,10,337.21580320536700,223.03317182258700,16,320,5.33333333333333
8,11,348.33738601823700,598.5940078158920,16,320,5.33333333333333
9,12,345.4987380111060,495.6047450782430,16,320,5.33333333333333
10,13,371.7101053452990,365.2625829106520,16,320,5.33333333333333
11,14,355.7815442561210,319.10169491525400,16,320,5.33333333333333
12,15,375.6451238390090,545.1996904024770,16,320,5.33333333333333
13,16,366.0462239583330,469.1477864583330,16,320,5.33333333333333
14,17,383.70188400443300,624.5219800517180,16,320,5.33333333333333
15,18,380.5310144927540,211.87652173913000,16,320,5.33333333333333
16,19,371.6830863121190,271.5082824760240,16,320,5.33333333333333
17,20,395.27305246422900,428.5902225755170,16,320,5.33333333333333
18,21,415.23419943820200,588.3426966292140,16,320,5.33333333333333
19,22,406.33012379642400,360.3074277854200,16,320,5.33333333333333
20,23,400.19613111230500,505.74798495432600,16,320,5.33333333333333
21,24,419.6131029986960,319.4481747066490,16,320,5.33333333333333
22,25,416.27720465890200,251.74542429284500,16,320,5.33333333333333
23,26,442.9664413889540,455.2015847121880,16,320,5.33333333333333
24,27,441.40202604920400,546.5267727930540,16,320,5.33333333333333
25,28,432.75694771549700,214.09561940650000,16,320,5.33333333333333
26,29,431.4051155115510,290.60478547854800,16,320,5.33333333333333
27,30,443.1726582278480,641.0582278481010,16,320,5.33333333333333
28,31,449.3186698995500,371.9300311742290,16,320,5.33333333333333
29,32,442.2428494333510,178.02914193200200,16,320,5.33333333333333
30,33,461.66136114160300,502.8304061470910,16,320,5.33333333333333
31,34,480.3154650227820,607.6151165907260,16,320,5.33333333333333
32,35,485.8805632386220,264.23811918531600,16,320,5.33333333333333
33,36,486.7488255559040,315.79329783902300,16,320,5.33333333333333
34,37,496.37632427452800,365.01013357899600,16,320,5.33333333333333
35,38,494.65492957746500,408.3587147887320,16,320,5.33333333333333
36,39,491.66101694915300,211.2790332705590,16,320,5.33333333333333
37,40,497.00648055832500,448.5383848454640,16,320,5.33333333333333
38,41,489.1171875,546.9001116071430,16,320,5.33333333333333
39,42,508.12850205453900,498.76279417258100,16,320,5.33333333333333
40,43,522.7166666666670,571.898,16,320,5.33333333333333
41,44,539.3661360347320,347.5817655571640,16,320,5.33333333333333
42,46,557.7035098522170,423.8783866995070,16,320,5.33333333333333
43,47,550.7190167292590,539.237965175828,16,320,5.33333333333333
44,48,554.1227013316420,295.144578313253,16,320,5.33333333333333
45,49,578.7342562432140,380.15228013029300,16,320,5.33333333333333
46,50,546.9502407704660,475.34927768860400,16,320,5.33333333333333
47,52,267.30718475073300,388.25219941349000,16,320,5.33333333333333
48,57,296.5248392752780,250.0374050263000,16,320,5.33333333333333
49,112,283.4373015873020,535.802380952381,16,320,5.33333333333333
50,115,257.0244635193130,465.368669527897,16,320,5.33333333333333
51,193,389.3934056007230,170.77822944896100,16,320,5.33333333333333
54,252,588.8780783205490,486.04804198627400,16,320,5.33333333333333
55,308,542.7994923857870,249.08756345177700,16,320,5.33333333333333
0,2,305.2853739876130,508.0388280133400,17,340,5.66666666666667
1,4,269.93700031979500,343.1858010873040,17,340,5.66666666666667
2,5,318.36711210096500,569.3930957683740,17,340,5.66666666666667
3,6,305.9637454355760,438.2308294209700,17,340,5.66666666666667
4,7,329.41404183698000,390.8552536667470,17,340,5.66666666666667
5,8,324.9132906894100,283.3443496801710,17,340,5.66666666666667
6,9,313.971444568869,336.63773796192600,17,340,5.66666666666667
7,10,336.8138068370400,219.53866578161300,17,340,5.66666666666667
8,11,347.6645728643220,598.6821608040200,17,340,5.66666666666667
9,12,345.75735294117600,495.0546218487400,17,340,5.66666666666667
10,13,371.70499603489300,364.1356066613800,17,340,5.66666666666667
11,14,357.4568273092370,319.63805220883500,17,340,5.66666666666667
12,15,376.17083333333300,545.1246212121210,17,340,5.66666666666667
13,16,367.0603448275860,470.0868700265250,17,340,5.66666666666667
14,17,383.14636642784000,625.3937222790860,17,340,5.66666666666667
15,18,380.10057471264400,212.78505747126400,17,340,5.66666666666667
16,19,371.69110830172800,272.2928782132320,17,340,5.66666666666667
17,20,393.33614627285500,427.9746835443040,17,340,5.66666666666667
18,21,415.7632681564250,588.8093575418990,17,340,5.66666666666667
19,22,407.13963963964000,361.63127413127400,17,340,5.66666666666667
20,23,400.7995835502340,505.70275897969800,17,340,5.66666666666667
21,24,421.14621676891600,320.4188820722560,17,340,5.66666666666667
22,25,416.142091152815,253.29658176943700,17,340,5.66666666666667
23,26,443.16626453169600,453.8620311471810,17,340,5.66666666666667
24,27,442.1909518213870,546.780258519389,17,340,5.66666666666667
25,28,431.47460757156000,214.40212373037900,17,340,5.66666666666667
26,29,432.1814310051110,291.06899488926700,17,340,5.66666666666667
27,30,444.25012761613100,641.7723328228690,17,340,5.66666666666667
28,31,450.74024179620000,371.30639032815200,17,340,5.66666666666667
29,32,439.34133173365300,177.74085182963400,17,340,5.66666666666667
30,33,462.4179025423730,502.4126059322030,17,340,5.66666666666667
31,34,480.98536712829900,607.5181604389860,17,340,5.66666666666667
32,35,485.4867737948080,264.48034610630400,17,340,5.66666666666667
33,36,487.43041561712800,316.058879093199,17,340,5.66666666666667
34,37,497.36787072243300,364.81511406844100,17,340,5.66666666666667
35,38,496.00308505949800,408.03481710004400,17,340,5.66666666666667
36,39,488.8231797919760,207.79197622585400,17,340,5.66666666666667
37,40,498.2232369355660,448.5342465753430,17,340,5.66666666666667
38,41,489.20920977828300,546.6736782262650,17,340,5.66666666666667
39,42,508.56964980544700,498.91789883268500,17,340,5.66666666666667
40,43,524.370188943317,573.6382085374390,17,340,5.66666666666667
41,44,540.7119914346900,347.4917915774450,17,340,5.66666666666667
42,46,560.440812720848,424.13604240282700,17,340,5.66666666666667
43,47,550.7264267990070,539.4602977667490,17,340,5.66666666666667
44,48,553.8697381504810,294.53762015246900,17,340,5.66666666666667
45,49,579.9961935834690,380.4347471451880,17,340,5.66666666666667
46,50,546.6927066450570,475.22463533225300,17,340,5.66666666666667
47,52,268.1240310077520,388.67286821705400,17,340,5.66666666666667
48,57,297.48732840549100,247.2544878563890,17,340,5.66666666666667
49,112,283.8229329173170,535.6396255850230,17,340,5.66666666666667
50,115,262.89002695417800,467.38814016172500,17,340,5.66666666666667
51,193,388.9418604651160,170.88027562446200,17,340,5.66666666666667
53,252,590.9827901867450,484.4485536433540,17,340,5.66666666666667
54,308,541.3487584650110,248.36060948081300,17,340,5.66666666666667
0,2,305.83513060148600,507.99712437095600,18,360,6
1,4,267.8877338877340,343.1021681021680,18,360,6
2,5,317.51290439840100,570.814612868048,18,360,6
3,6,307.0319696559200,438.82308317529100,18,360,6
4,7,329.6069900142650,390.05729909652900,18,360,6
5,8,325.57208318646500,283.6531547409240,18,360,6
6,9,313.9533735600660,336.25342841470100,18,360,6
7,10,335.33552123552100,223.94826254826300,18,360,6
8,11,347.6300696435890,598.661614092585,18,360,6
9,12,347.27810026385200,495.5145118733510,18,360,6
10,13,372.36705787130700,362.8162687171190,18,360,6
11,14,359.0523429710870,319.4641076769690,18,360,6
12,15,377.0239217107650,545.3617252627760,18,360,6
13,16,366.44140127388500,468.36942675159200,18,360,6
14,17,382.7509778357240,625.8960234680570,18,360,6
15,18,379.6905855338690,214.800803673938,18,360,6
16,19,372.4192139737990,273.0174672489080,18,360,6
17,20,391.8118073316280,427.9936061381070,18,360,6
18,21,416.82628774422700,589.496269982238,18,360,6
19,22,408.2155388471180,364.1109022556390,18,360,6
20,23,401.73020833333300,505.2395833333330,18,360,6
21,24,422.68526170798900,321.7610192837470,18,360,6
22,25,417.2733485193620,253.90758216726300,18,360,6
23,26,442.44140542815100,452.4367767725650,18,360,6
24,27,442.79140555058200,547.4768725753510,18,360,6
25,28,430.18603582912300,213.75838309600400,18,360,6
26,29,431.67789291882600,292.17789291882600,18,360,6
27,30,443.9838302172820,642.2935826174840,18,360,6
28,31,451.913073957238,372.73151069050100,18,360,6
29,32,441.0145875251510,175.3963782696180,18,360,6
30,33,463.05780051150900,502.54373401534500,18,360,6
31,34,481.1022997620940,607.573354480571,18,360,6
32,35,485.93122352354800,264.9045601794170,18,360,6
33,36,487.00249066002500,316.1799501868000,18,360,6
34,37,498.71032863849800,364.73427230046900,18,360,6
35,38,497.4471544715450,407.74977416440800,18,360,6
36,39,488.751582278481,208.90158227848100,18,360,6
37,40,499.44559099437100,448.63508442776700,18,360,6
38,41,490.4792122538290,545.5793216630200,18,360,6
39,42,509.13395386483200,498.7142857142860,18,360,6
40,43,526.9510664993730,574.1568381430360,18,360,6
41,44,541.933748169839,347.3400439238650,18,360,6
42,46,560.2177869093040,424.5274434986790,18,360,6
43,47,551.3628773281950,539.3314065510600,18,360,6
44,48,554.9011884550090,295.88319185059400,18,360,6
45,49,581.3794666666670,381.2936,18,360,6
46,50,547.2981494174090,476.4852638793690,18,360,6
47,52,269.11464968152900,389.27547770700600,18,360,6
48,57,297.3490616621980,248.98445040214500,18,360,6
49,112,283.8698435277380,536.3065433854910,18,360,6
50,115,259.4954486345900,468.73168617251800,18,360,6
51,193,389.03199268738600,171.10603290676400,18,360,6
53,252,590.5063567017800,486.2836905194330,18,360,6
54,308,539.686372745491,248.7364729458920,18,360,6
0,2,306.4188633615480,507.83990326481300,19,380,6.33333333333333
1,4,267.46100628930800,345.87798742138400,19,380,6.33333333333333
2,5,317.8558103381270,570.9790128254960,19,380,6.33333333333333
3,6,307.52273987798100,438.5745978924020,19,380,6.33333333333333
4,7,329.771557884707,389.48832777513100,19,380,6.33333333333333
5,8,325.80293215138100,284.92976474599400,19,380,6.33333333333333
6,9,313.8690476190480,336.9345238095240,19,380,6.33333333333333
7,10,334.43022790883600,224.4514194322270,19,380,6.33333333333333
8,11,348.40239372678500,596.8943458522490,19,380,6.33333333333333
9,12,348.03595980962500,496.0137493389740,19,380,6.33333333333333
10,13,372.9557119205300,360.1862582781460,19,380,6.33333333333333
11,14,359.6638935108150,319.67831392124200,19,380,6.33333333333333
12,15,378.128068303095,545.965848452508,19,380,6.33333333333333
13,16,365.95917123705100,467.58013406459500,19,380,6.33333333333333
14,17,382.1765094028370,624.831078851864,19,380,6.33333333333333
15,18,378.21749271137000,216.11778425656000,19,380,6.33333333333333
16,19,372.70449678800900,274.27323340471100,19,380,6.33333333333333
17,20,391.4138888888890,427.18247863247900,19,380,6.33333333333333
18,21,419.0186513629840,590.8934720229560,19,380,6.33333333333333
19,22,409.96857670979700,366.86444855206400,19,380,6.33333333333333
20,23,401.73264248704700,505.0870466321240,19,380,6.33333333333333
21,24,422.121159820504,322.43458750431500,19,380,6.33333333333333
22,25,418.7324925323600,253.46199800862900,19,380,6.33333333333333
23,26,442.4445138455130,451.73808036643800,19,380,6.33333333333333
24,27,443.61420118343200,547.7609467455620,19,380,6.33333333333333
25,28,428.2191111111110,213.456,19,380,6.33333333333333
26,29,430.0058577405860,291.96569037656900,19,380,6.33333333333333
27,30,443.4562306900100,643.1132852729150,19,380,6.33333333333333
28,31,453.0327635327640,372.8774928774930,19,380,6.33333333333333
29,32,438.14398200225000,175.03880764904400,19,380,6.33333333333333
30,33,462.5145185939890,503.2348446255730,19,380,6.33333333333333
31,34,480.78932968536300,607.2913816689470,19,380,6.33333333333333
32,35,485.6983647798740,265.0093081761010,19,380,6.33333333333333
33,36,486.3380238605080,316.41480575099400,19,380,6.33333333333333
34,37,499.94491129785200,364.6923436041080,19,380,6.33333333333333
35,38,499.8336339044180,406.9341749323720,19,380,6.33333333333333
36,39,486.3188734218190,207.49303981871200,19,380,6.33333333333333
37,40,499.62822796081900,448.1634016028500,19,380,6.33333333333333
38,41,490.8402122641510,545.2794811320760,19,380,6.33333333333333
39,42,508.51493428912800,499.0047789725210,19,380,6.33333333333333
40,43,528.1425247236770,573.260034904014,19,380,6.33333333333333
41,44,543.2311787072240,347.1444866920150,19,380,6.33333333333333
42,46,567.0499224004140,427.0488877392650,19,380,6.33333333333333
43,47,552.750477402928,539.1190324633990,19,380,6.33333333333333
44,48,554.1704201680670,296.4043697478990,19,380,6.33333333333333
45,49,580.7981029810300,380.9040650406500,19,380,6.33333333333333
46,50,546.9796718972900,477.5784593437950,19,380,6.33333333333333
47,52,268.7218798151000,389.93836671802800,19,380,6.33333333333333
48,57,297.99079089924200,248.80281690140800,19,380,6.33333333333333
49,112,285.1952165481580,536.4951519069170,19,380,6.33333333333333
50,115,260.7053494391720,468.820966350302,19,380,6.33333333333333
51,193,377.96783625731000,175.59909031838900,19,380,6.33333333333333
53,252,591.1487603305790,485.0905497664390,19,380,6.33333333333333
54,308,539.0527777777780,248.34398148148100,19,380,6.33333333333333
0,2,305.0796332046330,507.2722007722010,20,400,6.66666666666667
1,4,266.75952529669000,345.1389756402250,20,400,6.66666666666667
2,5,318.82719876017000,571.2623014335530,20,400,6.66666666666667
3,6,307.2234471632160,437.3621941382090,20,400,6.66666666666667
4,7,330.99322187076400,389.4713059195660,20,400,6.66666666666667
5,8,325.70861833105300,284.8560191518470,20,400,6.66666666666667
6,9,313.1541394335510,336.79520697167800,20,400,6.66666666666667
7,10,336.15218246165900,223.2261108926470,20,400,6.66666666666667
8,11,348.1624139327660,597.8934791413530,20,400,6.66666666666667
9,12,349.21402597402600,496.7392207792210,20,400,6.66666666666667
10,13,373.78348778433000,356.7544229149120,20,400,6.66666666666667
11,14,358.5843857634900,318.43513203214700,20,400,6.66666666666667
12,15,378.69397590361400,545.9142857142860,20,400,6.66666666666667
13,16,367.00997340425500,467.8397606382980,20,400,6.66666666666667
14,17,382.864193746168,627.5098099325570,20,400,6.66666666666667
15,18,377.66295427901500,215.91910902696400,20,400,6.66666666666667
16,19,372.91322841344100,273.4189706507870,20,400,6.66666666666667
17,20,391.41565105837100,426.95231986316000,20,400,6.66666666666667
18,21,419.15127560186800,591.3916636722960,20,400,6.66666666666667
19,22,411.11494252873600,368.1511494252870,20,400,6.66666666666667
20,23,402.0057321521630,504.62115685252700,20,400,6.66666666666667
21,24,423.4802586793740,322.32402995234900,20,400,6.66666666666667
22,25,420.74364747507200,252.40559665487300,20,400,6.66666666666667
23,26,442.5070892410340,451.29357798165100,20,400,6.66666666666667
24,27,444.426907396622,548.0844496214330,20,400,6.66666666666667
25,28,424.4163405088060,211.37671232876700,20,400,6.66666666666667
26,29,429.8293250581850,292.01629169899100,20,400,6.66666666666667
27,30,443.4108280254780,643.2048832271760,20,400,6.66666666666667
28,31,454.3007740508660,373.2108367121270,20,400,6.66666666666667
29,32,437.25866050808300,174.84642032332600,20,400,6.66666666666667
30,33,463.08846918489100,502.85337972167000,20,400,6.66666666666667
31,34,479.8518202502840,607.3922070534700,20,400,6.66666666666667
32,35,485.01228686058200,264.2550150451350,20,400,6.66666666666667
33,36,487.46787580694700,317.49523516753800,20,400,6.66666666666667
34,37,501.2904176904180,364.7906633906630,20,400,6.66666666666667
35,38,500.4354485776810,406.38074398249500,20,400,6.66666666666667
36,39,485.5847270432310,206.867150520669,20,400,6.66666666666667
37,40,500.0989672977630,448.3937177280550,20,400,6.66666666666667
38,41,491.20935812837400,545.4145170965810,20,400,6.66666666666667
39,42,509.37303189341900,499.1501816713770,20,400,6.66666666666667
40,43,527.8726287262870,573.6222222222220,20,400,6.66666666666667
41,44,545.3413107511050,346.4142120765830,20,400,6.66666666666667
42,46,564.1417780360260,426.7306798373040,20,400,6.66666666666667
43,47,551.0869863013700,538.3715753424660,20,400,6.66666666666667
44,48,554.1240069084630,296.419689119171,20,400,6.66666666666667
45,49,578.6882284382280,383.09965034965000,20,400,6.66666666666667
46,50,547.6770569046760,477.2395795578110,20,400,6.66666666666667
47,52,268.17225253312500,390.04910366328900,20,400,6.66666666666667
48,57,297.3696682464460,250.28014744602400,20,400,6.66666666666667
49,112,288.35511551155100,537.869306930693,20,400,6.66666666666667
50,115,262.6431435445070,467.90858059342400,20,400,6.66666666666667
51,193,384.6431257835350,172.5825323861260,20,400,6.66666666666667
52,252,589.3420630678780,490.82362373062500,20,400,6.66666666666667
53,308,536.4459913586170,249.46759481517000,20,400,6.66666666666667
0,2,306.799,507.05875,21,420,7
1,4,270.73352962826600,342.9801251380200,21,420,7
2,5,318.5537614678900,573.2976146788990,21,420,7
3,6,307.53714132475200,436.8610887637440,21,420,7
4,7,330.53601454215000,388.67189275164700,21,420,7
5,8,325.1422550052690,283.50263435194900,21,420,7
6,9,312.67522739432900,335.3868378812200,21,420,7
7,10,337.8976939203350,224.82767295597500,21,420,7
8,11,348.71183673469400,598.358775510204,21,420,7
9,12,349.81107491856700,497.2171552660150,21,420,7
10,13,373.7558188743120,356.16969953449000,21,420,7
11,14,358.41956018518500,318.30034722222200,21,420,7
12,15,379.3534540576790,546.3594902749830,21,420,7
13,16,367.72088607594900,468.11708860759500,21,420,7
14,17,382.902183943402,626.8105198400490,21,420,7
15,18,377.40928961748600,214.8153005464480,21,420,7
16,19,373.3138385502470,274.749176276771,21,420,7
17,20,390.364698247891,425.8641574735020,21,420,7
18,21,419.8582677165350,593.0326209223850,21,420,7
19,22,412.33946488294300,369.36566332218500,21,420,7
20,23,402.37539267015700,505.2125654450260,21,420,7
21,24,424.1733926128590,323.44015047879600,21,420,7
22,25,421.327694235589,251.2904135338350,21,420,7
23,26,441.86384976525800,450.98591549295800,21,420,7
24,27,444.388455988456,548.9301587301590,21,420,7
25,28,426.7066985645930,211.21626794258400,21,420,7
26,29,428.6004514672690,291.76448457486800,21,420,7
27,30,444.5018181818180,643.9194805194810,21,420,7
28,31,455.2077313549400,373.20460757516600,21,420,7
29,32,435.05692031156400,174.46554823247500,21,420,7
30,33,462.65029469548100,503.07269155206300,21,420,7
31,34,479.7211482132400,607.2190978324550,21,420,7
32,35,486.2698826597130,265.23780964797900,21,420,7
33,36,486.81263221517100,317.08763977032300,21,420,7
34,37,501.1048269137010,365.20721599219900,21,420,7
35,38,501.3717299578060,406.75738396624500,21,420,7
36,39,485.624681122449,206.81345663265300,21,420,7
37,40,500.36136939983100,448.35164835164800,21,420,7
38,41,491.82401902497000,546.1854934601660,21,420,7
39,42,509.52568093385200,499.2330739299610,21,420,7
40,43,527.9635359116020,574.1906077348070,21,420,7
41,44,545.8954201226110,347.35773530472400,21,420,7
42,46,567.2631578947370,427.2580741626790,21,420,7
43,47,552.1640067911720,539.0808149405770,21,420,7
44,48,554.119387755102,296.4874149659860,21,420,7
45,49,578.3146362839620,383.6710487876130,21,420,7
46,50,548.3427212874910,477.8379663496710,21,420,7
47,52,267.672195892575,390.55608214849900,21,420,7
48,57,297.95864661654100,248.28786251342600,21,420,7
49,112,287.14887478361200,538.5025966532030,21,420,7
50,115,263.77862595419800,466.9698291530350,21,420,7
51,193,383.11922442244200,171.79826732673300,21,420,7
52,252,591.2492717436540,491.4019975031210,21,420,7
53,308,534.7166494312310,249.9332988624610,21,420,7
0,2,307.6224363726220,506.9730664689890,22,440,7.33333333333333
1,4,267.49704530531800,344.430400525279,22,440,7.33333333333333
2,5,319.2532204637470,572.1428045638570,22,440,7.33333333333333
3,6,307.12039312039300,436.25061425061400,22,440,7.33333333333333
4,7,330.75438212094700,388.0092024539880,22,440,7.33333333333333
5,8,325.7279909706550,281.5214446952600,22,440,7.33333333333333
6,9,311.4662740899360,333.2184154175590,22,440,7.33333333333333
7,10,340.3648796498910,228.5284463894970,22,440,7.33333333333333
8,11,348.44819277108400,597.8409638554220,22,440,7.33333333333333
9,12,351.8069873997710,498.192439862543,22,440,7.33333333333333
10,13,373.3077255071210,353.71601208459200,22,440,7.33333333333333
11,14,357.45040840140000,317.2578763127190,22,440,7.33333333333333
12,15,379.7392204208350,546.1607450845120,22,440,7.33333333333333
13,16,367.52211302211300,467.6369778869780,22,440,7.33333333333333
14,17,383.42468989958700,627.3133490844660,22,440,7.33333333333333
15,18,377.1700288184440,215.95619596541800,22,440,7.33333333333333
16,19,373.1188725490200,274.6188725490200,22,440,7.33333333333333
17,20,389.348035988589,424.17423743691000,22,440,7.33333333333333
18,21,419.9177456207160,593.9158415841580,22,440,7.33333333333333
19,22,411.6576117713640,369.7294850028300,22,440,7.33333333333333
20,23,403.1435977190250,505.0414722654230,22,440,7.33333333333333
21,24,424.6710164835170,324.1298076923080,22,440,7.33333333333333
22,25,421.28623079240700,252.54534498342900,22,440,7.33333333333333
23,26,441.1438892233590,450.4503311258280,22,440,7.33333333333333
24,27,444.0591063348420,549.3028846153850,22,440,7.33333333333333
25,28,426.2676767676770,211.02800734618900,22,440,7.33333333333333
26,29,428.6552013422820,293.246644295302,22,440,7.33333333333333
27,30,444.0559597090100,643.5372132064910,22,440,7.33333333333333
28,31,455.1558239189720,373.4651343981300,22,440,7.33333333333333
29,32,435.77991320520800,175.0818350898950,22,440,7.33333333333333
30,33,463.15090735434600,503.09360076408800,22,440,7.33333333333333
31,34,478.00217054263600,606.2691472868220,22,440,7.33333333333333
32,35,485.9253535882660,265.6519119958090,22,440,7.33333333333333
33,36,486.64716471647200,316.6102610261030,22,440,7.33333333333333
34,37,501.1334613538170,365.29476716274600,22,440,7.33333333333333
35,38,503.0727835849790,407.08594657375100,22,440,7.33333333333333
36,39,484.13910301331500,206.42782060266300,22,440,7.33333333333333
37,40,501.0990764063810,448.8719563392110,22,440,7.33333333333333
38,41,491.58838383838400,546.2960858585860,22,440,7.33333333333333
39,42,509.3554936305730,499.53662420382200,22,440,7.33333333333333
40,43,527.3807291666670,573.4067708333330,22,440,7.33333333333333
41,44,547.0467857142860,347.59035714285700,22,440,7.33333333333333
42,46,565.614017769003,427.73708456729200,22,440,7.33333333333333
43,47,553.4025537634410,537.8450940860220,22,440,7.33333333333333
44,48,554.1797407912690,296.91030013642600,22,440,7.33333333333333
45,49,579.885918003565,384.7846108140230,22,440,7.33333333333333
46,50,549.0769506084470,478.13528990694300,22,440,7.33333333333333
47,52,267.92869565217400,390.3104347826090,22,440,7.33333333333333
48,57,298.4189095928230,253.00690131124900,22,440,7.33333333333333
49,112,288.6127388535030,538.5235668789810,22,440,7.33333333333333
50,115,263.2204899777280,466.8237352847600,22,440,7.33333333333333
51,193,386.7133333333330,171.26857142857100,22,440,7.33333333333333
52,252,589.2136428233070,485.89388915206100,22,440,7.33333333333333
53,308,534.6958386958390,248.31617331617300,22,440,7.33333333333333
0,2,308.1713216957610,506.76708229426400,23,460,7.66666666666667
1,4,266.4919298245610,347.3442105263160,23,460,7.66666666666667
2,5,318.54863669860000,572.2733971997050,23,460,7.66666666666667
3,6,306.5357617654880,434.11778782238800,23,460,7.66666666666667
4,7,331.5431748800700,386.15481901439200,23,460,7.66666666666667
5,8,324.65490341753300,282.5872956909360,23,460,7.66666666666667
6,9,310.17547806524200,332.76377952755900,23,460,7.66666666666667
7,10,336.01628106255400,224.66409597257900,23,460,7.66666666666667
8,11,347.2896305125150,598.7449344457690,23,460,7.66666666666667
9,12,352.6473623853210,498.6559633027520,23,460,7.66666666666667
10,13,372.52835820895500,353.13432835820900,23,460,7.66666666666667
11,14,358.5239706711790,317.78059785674,23,460,7.66666666666667
12,15,379.9030303030300,545.4905723905720,23,460,7.66666666666667
13,16,366.3350938967140,466.41901408450700,23,460,7.66666666666667
14,17,382.9899139721150,627.3108869771580,23,460,7.66666666666667
15,18,376.0730593607310,216.337899543379,23,460,7.66666666666667
16,19,372.9633714060650,275.6242615202840,23,460,7.66666666666667
17,20,388.3900866859300,422.54456545899100,23,460,7.66666666666667
18,21,418.92275009656200,595.0467361915800,23,460,7.66666666666667
19,22,411.08057971014500,369.6678260869570,23,460,7.66666666666667
20,23,402.99942791762000,504.7465675057210,23,460,7.66666666666667
21,24,426.4622425629290,324.92317750899000,23,460,7.66666666666667
22,25,420.9773795534670,253.03642773208000,23,460,7.66666666666667
23,26,439.9465708179520,449.7606372644260,23,460,7.66666666666667
24,27,444.00106382978700,549.8289893617020,23,460,7.66666666666667
25,28,425.5829616413920,210.65878679750200,23,460,7.66666666666667
26,29,429.04288164665500,293.0566037735850,23,460,7.66666666666667
27,30,444.6207701283550,642.9743290548420,23,460,7.66666666666667
28,31,455.28041074249600,373.4210110584520,23,460,7.66666666666667
29,32,432.95866569978200,175.52356780275600,23,460,7.66666666666667
30,33,462.25741670470100,502.2044728434510,23,460,7.66666666666667
31,34,477.702523659306,606.4649842271290,23,460,7.66666666666667
32,35,487.4554531490020,265.742191500256,23,460,7.66666666666667
33,36,487.04003695719100,316.75885432707100,23,460,7.66666666666667
34,37,501.57163742690100,365.19395711501000,23,460,7.66666666666667
35,38,504.26563092080300,406.92118226601000,23,460,7.66666666666667
36,39,483.18233333333300,205.205,23,460,7.66666666666667
37,40,501.79171644763000,448.84388689765000,23,460,7.66666666666667
38,41,491.97242284963900,546.3499671700590,23,460,7.66666666666667
39,42,509.5176848874600,499.89429260450200,23,460,7.66666666666667
40,43,527.3735294117650,573.2897058823530,23,460,7.66666666666667
41,44,548.3405114401080,348.1403095558550,23,460,7.66666666666667
42,46,569.2011313639220,428.08516656191100,23,460,7.66666666666667
43,47,555.0,537.3342175066310,23,460,7.66666666666667
44,48,553.0251436781610,296.9127155172410,23,460,7.66666666666667
45,49,581.297454768476,385.7252376571600,23,460,7.66666666666667
46,50,549.7593406593410,479.2985347985350,23,460,7.66666666666667
47,52,266.7230088495580,390.1115044247790,23,460,7.66666666666667
48,57,299.09120734908100,251.13910761154900,23,460,7.66666666666667
49,112,289.4366543665440,539.2177121771220,23,460,7.66666666666667
50,115,264.72224,466.15392,23,460,7.66666666666667
51,193,385.8742574257430,172.63168316831700,23,460,7.66666666666667
52,252,591.5730994152050,484.5091617933720,23,460,7.66666666666667
53,308,534.6963448922210,247.70243673851900,23,460,7.66666666666667
0,2,307.2439530062200,506.54849113107600,24,480,8
1,5,318.59779951100200,572.3158109209450,24,480,8
2,6,306.31809775429300,431.80132100396300,24,480,8
3,7,331.93807919123800,385.63058129738800,24,480,8
4,8,324.59263311451500,283.0412107950400,24,480,8
5,9,309.51505199781100,331.96934865900400,24,480,8
6,10,337.2817102137770,226.6147268408550,24,480,8
7,11,345.7799920286970,596.9127142287760,24,480,8
8,12,354.58096415327600,499.19715698393100,24,480,8
9,13,373.6821621621620,351.2237837837840,24,480,8
