,Unnamed: 0,cell,centroid_row,centroid_col,frame
177,26,28,458.7632211538461,503.1149038461538,2
178,27,29,470.4698858647937,305.6825285338016,2
179,28,30,467.54547259729947,431.768864177919,2
180,29,31,488.0883376849434,762.7012619669277,2
181,30,32,483.3603255340793,813.582502543235,2
182,31,33,492.1530198621808,640.4554114308877,2
183,32,34,501.2724535218644,219.9667452212621,2
184,33,35,503.31480811006514,569.9543808834178,2
185,34,36,514.2103146853146,374.19685314685313,2
186,35,37,516.7043624161074,706.9184563758389,2
187,36,38,497.8800705467372,892.7081128747795,2
188,37,39,518.0358596134283,460.1790437436419,2
190,39,41,555.2156942467981,508.0587517788168,2
191,40,42,551.0641546207569,295.079259379568,2
192,41,43,566.6192530672779,784.9351489820682,2
193,42,44,576.497903109183,636.0802603036876,2
194,43,45,576.1915202029353,429.5323428157275,2
195,44,46,584.5170632724589,561.6448994650433,2
196,45,48,583.7845040302682,221.1554531995394,2
197,46,49,595.3873197708868,352.7177562709856,2
198,47,50,592.0827371695179,844.7135303265941,2
199,48,51,604.9517673048601,701.7744845360825,2
200,49,53,637.4563773757728,803.8438287153652,2
201,50,54,647.0787413207269,472.56921258679273,2
202,51,55,630.2981927710844,283.8846815834768,2
203,52,57,653.2812607647262,396.669652084051,2
204,53,58,656.0585537918871,600.4024691358024,2
205,54,59,671.2912170014943,537.3406940063091,2
206,55,60,663.173987206823,738.0848614072495,2
207,56,61,663.1994715984148,214.845178335535,2
208,57,62,697.6719037508847,322.6823779193206,2
209,58,63,678.7169474727453,661.5250743310208,2
211,60,65,724.6898701298701,247.7581818181818,2
212,61,66,723.5808823529412,774.734243697479,2
213,62,67,717.0680147058823,432.3158700980392,2
214,63,68,730.757528957529,379.4190476190476,2
215,64,69,745.185215832299,488.56985243414704,2
216,65,70,731.5041412380122,689.6285963382737,2
217,66,71,742.7351851851852,589.439074074074,2
218,67,72,791.6272208121827,645.3824555837564,2
219,68,76,807.046389035319,516.9847127042699,2
221,70,151,781.8802642444261,350.35920726672174,2
